Uploaded,System,CPU Details,Frequency_MHz,Cores,Platform,User,Single-Core Score,Multi-Core Score,Result URL,Schema
"Nov 03, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4311,17965,/v6/cpu/14826012,v6
"Nov 02, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4311,17776,/v6/cpu/14806084,v6
"Nov 01, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4311,17812,/v6/cpu/14793083,v6
"Oct 31, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4311,17887,/v6/cpu/14772464,v6
"Oct 30, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4311,17969,/v6/cpu/14750360,v6
"Oct 29, 2025","Mac17,2",Apple M5 4521 MHz (10 cores),4521.0,10,macOS,,4311,17850,/v6/cpu/14734753,v6
"Oct 25, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4311,18057,/v6/cpu/14665962,v6
"Oct 25, 2025","Mac17,2",Apple M5 4603 MHz (10 cores),4603.0,10,macOS,,4311,17843,/v6/cpu/14661977,v6
"Oct 24, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4311,17968,/v6/cpu/14640039,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4311,17825,/v6/cpu/14596974,v6
"Nov 06, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4310,17844,/v6/cpu/14886434,v6
"Nov 05, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4310,17616,/v6/cpu/14864351,v6
"Nov 05, 2025","Mac17,2",Apple M5 4603 MHz (10 cores),4603.0,10,macOS,,4310,16951,/v6/cpu/14854707,v6
"Nov 01, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4310,17897,/v6/cpu/14783433,v6
"Oct 29, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4310,17992,/v6/cpu/14726320,v6
"Oct 28, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4310,17743,/v6/cpu/14704794,v6
"Oct 27, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4310,17639,/v6/cpu/14695587,v6
"Oct 27, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4310,17868,/v6/cpu/14691379,v6
"Oct 23, 2025 nmnobre","MacBook Pro (14-inch, 2025)",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,nmnobre,4310,17879,/v6/cpu/14624651,v6
"Oct 21, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4310,17915,/v6/cpu/14576692,v6
"Oct 21, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4310,17977,/v6/cpu/14576269,v6
"Oct 19, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4310,17874,/v6/cpu/14549908,v6
"Oct 17, 2025","Mac17,2",Apple M5 4371 MHz (10 cores),4371.0,10,macOS,,4310,18002,/v6/cpu/14507961,v6
"Nov 05, 2025","Mac17,2",Apple M5 4570 MHz (10 cores),4570.0,10,macOS,,4309,17729,/v6/cpu/14866084,v6
"Nov 05, 2025","Mac17,2",Apple M5 4604 MHz (10 cores),4604.0,10,macOS,,4309,18012,/v6/cpu/14857652,v6
"Nov 04, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4309,17927,/v6/cpu/14831999,v6
"Nov 02, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4309,17929,/v6/cpu/14802280,v6
"Oct 29, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4309,17926,/v6/cpu/14728116,v6
"Oct 28, 2025 ATfromco","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,ATfromco,4309,17803,/v6/cpu/14705299,v6
"Oct 27, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4309,18042,/v6/cpu/14695903,v6
"Oct 27, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4309,17926,/v6/cpu/14694714,v6
"Oct 24, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4309,17984,/v6/cpu/14629396,v6
"Oct 23, 2025 thealexjunior","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,thealexjunior,4309,17970,/v6/cpu/14624728,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4309,17790,/v6/cpu/14618437,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4309,18081,/v6/cpu/14607687,v6
"Nov 03, 2025","Mac17,2",Apple M5 4601 MHz (10 cores),4601.0,10,macOS,,4308,17980,/v6/cpu/14829884,v6
"Nov 02, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4308,17958,/v6/cpu/14802074,v6
"Nov 01, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4308,17862,/v6/cpu/14787093,v6
"Oct 29, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4308,17770,/v6/cpu/14733065,v6
"Nov 02, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4307,17918,/v6/cpu/14809133,v6
"Nov 01, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4307,17833,/v6/cpu/14794848,v6
"Oct 31, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4307,17977,/v6/cpu/14776057,v6
"Oct 29, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4307,16994,/v6/cpu/14725116,v6
"Oct 28, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4307,17679,/v6/cpu/14709046,v6
"Oct 27, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4307,17931,/v6/cpu/14686358,v6
"Oct 25, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4307,17933,/v6/cpu/14652039,v6
"Oct 24, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4307,17610,/v6/cpu/14644920,v6
"Oct 22, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4307,17695,/v6/cpu/14604297,v6
"Aug 28, 2024",ASUS System Product Name,Intel Core i9-14900KF 3200 MHz (8 cores),3200.0,8,Windows,,4307,24674,/v6/cpu/7524075,v6
"Oct 31, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4306,17958,/v6/cpu/14776562,v6
"Oct 29, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4306,17761,/v6/cpu/14732017,v6
"Oct 29, 2025","Mac17,2",Apple M5 4265 MHz (10 cores),4265.0,10,macOS,,4306,17966,/v6/cpu/14729593,v6
"Oct 29, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4306,17712,/v6/cpu/14728204,v6
"Oct 27, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4306,18072,/v6/cpu/14696378,v6
"Oct 26, 2025","Mac17,2",Apple M5 4603 MHz (10 cores),4603.0,10,macOS,,4306,16923,/v6/cpu/14678987,v6
"Oct 24, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4306,17396,/v6/cpu/14637411,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4306,17885,/v6/cpu/14598968,v6
"Nov 19, 2024 CENS",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,CENS,4306,33572,/v6/cpu/8951862,v6
"Oct 30, 2025","Mac17,2",Apple M5 4603 MHz (10 cores),4603.0,10,macOS,,4305,18044,/v6/cpu/14753444,v6
"Oct 29, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4305,17933,/v6/cpu/14732802,v6
"Oct 28, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4305,17677,/v6/cpu/14711203,v6
"Oct 25, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4305,17893,/v6/cpu/14653885,v6
"Oct 24, 2025 Patman24601","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,Patman24601,4305,17898,/v6/cpu/14631124,v6
"Oct 20, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4305,17713,/v6/cpu/14567724,v6
"Oct 17, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4305,18011,/v6/cpu/14513553,v6
"Nov 01, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4304,17921,/v6/cpu/14793374,v6
"Oct 30, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4304,17943,/v6/cpu/14758228,v6
"Oct 27, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4304,17904,/v6/cpu/14687724,v6
"Oct 26, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4304,18010,/v6/cpu/14673308,v6
"Oct 25, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4304,17958,/v6/cpu/14665661,v6
"Oct 25, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4304,17793,/v6/cpu/14654183,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4304,17850,/v6/cpu/14604038,v6
"Oct 28, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4303,17327,/v6/cpu/14714206,v6
"Oct 22, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4303,17933,/v6/cpu/14606923,v6
"Oct 17, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4303,17979,/v6/cpu/14513470,v6
"Nov 02, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4302,18085,/v6/cpu/14802208,v6
"Oct 28, 2025 ATfromco","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,ATfromco,4302,17890,/v6/cpu/14705700,v6
"Oct 23, 2025 Ksyrium","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,Ksyrium,4302,17976,/v6/cpu/14625134,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4302,17915,/v6/cpu/14617694,v6
"Oct 22, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4302,17908,/v6/cpu/14609188,v6
"Oct 17, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4302,17802,/v6/cpu/14513412,v6
"Nov 03, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4301,17929,/v6/cpu/14825933,v6
"Nov 01, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4301,17922,/v6/cpu/14783012,v6
"Oct 29, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4301,17699,/v6/cpu/14740494,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4301,17844,/v6/cpu/14625772,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4301,17888,/v6/cpu/14612465,v6
"Nov 05, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4300,17747,/v6/cpu/14873496,v6
"Oct 30, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4300,17345,/v6/cpu/14746062,v6
"Oct 28, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4300,17711,/v6/cpu/14715224,v6
"Oct 26, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4299,17921,/v6/cpu/14685827,v6
"Oct 25, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4299,17961,/v6/cpu/14663272,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4299,17905,/v6/cpu/14607592,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4299,17843,/v6/cpu/14599418,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4299,17893,/v6/cpu/14599034,v6
"Nov 06, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4298,17995,/v6/cpu/14882034,v6
"Nov 05, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4298,17777,/v6/cpu/14857325,v6
"Nov 04, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4298,17519,/v6/cpu/14837697,v6
"Oct 29, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4298,17911,/v6/cpu/14736226,v6
"Oct 27, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4298,17935,/v6/cpu/14686467,v6
"Oct 26, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4298,17887,/v6/cpu/14675614,v6
"Oct 25, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4298,17648,/v6/cpu/14655965,v6
"Oct 25, 2025 gritstone","Mac17,2",Apple M5 4597 MHz (10 cores),4597.0,10,macOS,gritstone,4298,17759,/v6/cpu/14654841,v6
"Oct 22, 2025 idanbo","MacBook Pro (14-inch, M5)",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,idanbo,4298,17795,/v6/cpu/14591329,v6
"Oct 19, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4298,17925,/v6/cpu/14543359,v6
"Nov 03, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4297,17900,/v6/cpu/14820187,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4297,18017,/v6/cpu/14606012,v6
"Nov 05, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4296,17891,/v6/cpu/14856426,v6
"Nov 04, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4296,17849,/v6/cpu/14841393,v6
"Oct 30, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4296,17816,/v6/cpu/14748179,v6
"Oct 20, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4296,17862,/v6/cpu/14567167,v6
"Oct 18, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4296,17809,/v6/cpu/14515595,v6
"Oct 29, 2025","Mac17,2",Apple M5 4602 MHz (10 cores),4602.0,10,macOS,,4295,17797,/v6/cpu/14737630,v6
"Oct 28, 2025 ATfromco","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,ATfromco,4295,17894,/v6/cpu/14705435,v6
"Oct 25, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4295,17881,/v6/cpu/14661577,v6
"Oct 25, 2025","Mac17,2",Apple M5 4604 MHz (10 cores),4604.0,10,macOS,,4295,17634,/v6/cpu/14649310,v6
"Nov 04, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4294,18047,/v6/cpu/14841201,v6
"Oct 31, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4294,17880,/v6/cpu/14775719,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4294,17861,/v6/cpu/14625640,v6
"Nov 06, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4293,17840,/v6/cpu/14886641,v6
"Oct 17, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4293,17811,/v6/cpu/14514027,v6
"Nov 05, 2025 eukaryote","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,eukaryote,4292,17623,/v6/cpu/14856699,v6
"Nov 02, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4292,17733,/v6/cpu/14810765,v6
"Oct 31, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4292,17828,/v6/cpu/14770564,v6
"Oct 31, 2025 emlitu","Mac17,2 (M5)",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,emlitu,4292,17936,/v6/cpu/14763195,v6
"Oct 27, 2025 vtomi07","MacBook Pro (14-inch, 2025)",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,vtomi07,4292,17829,/v6/cpu/14702694,v6
"Oct 27, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4292,16885,/v6/cpu/14698474,v6
"Oct 24, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4292,18061,/v6/cpu/14646899,v6
"Oct 24, 2025","Mac17,2",Apple M5 4599 MHz (10 cores),4599.0,10,macOS,,4292,17711,/v6/cpu/14636999,v6
"Oct 23, 2025","Mac17,2",Apple M5 4600 MHz (10 cores),4600.0,10,macOS,,4292,17847,/v6/cpu/14618963,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4292,17814,/v6/cpu/14606726,v6
"Oct 22, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4292,17851,/v6/cpu/14591168,v6
"Oct 18, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4292,18017,/v6/cpu/14515756,v6
"Nov 05, 2025","Mac17,2",Apple M5 4603 MHz (10 cores),4603.0,10,macOS,,4291,17196,/v6/cpu/14865293,v6
"Nov 02, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4291,17889,/v6/cpu/14805236,v6
"Oct 31, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4291,17900,/v6/cpu/14767906,v6
"Oct 31, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4291,17883,/v6/cpu/14760657,v6
"Oct 30, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4291,17463,/v6/cpu/14759709,v6
"Oct 28, 2025","Mac17,2",Apple M5 4602 MHz (10 cores),4602.0,10,macOS,,4291,17853,/v6/cpu/14704083,v6
"Oct 21, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4291,17763,/v6/cpu/14575727,v6
"Nov 05, 2025","Mac17,2",Apple M5 4593 MHz (10 cores),4593.0,10,macOS,,4290,17727,/v6/cpu/14857816,v6
"Nov 04, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4290,17906,/v6/cpu/14844077,v6
"Oct 22, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4290,18026,/v6/cpu/14607386,v6
"Oct 21, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4290,17914,/v6/cpu/14578993,v6
"Nov 06, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4289,17896,/v6/cpu/14886559,v6
"Oct 31, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4289,17668,/v6/cpu/14765900,v6
"Oct 28, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4289,17882,/v6/cpu/14705361,v6
"Oct 21, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4289,17708,/v6/cpu/14579139,v6
"Oct 25, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4288,17794,/v6/cpu/14652354,v6
"Nov 06, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4287,17966,/v6/cpu/14878406,v6
"Nov 03, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4287,17914,/v6/cpu/14826899,v6
"Nov 03, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4287,16611,/v6/cpu/14814016,v6
"Nov 02, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4287,17673,/v6/cpu/14804941,v6
"Oct 25, 2025","Mac17,2",Apple M5 4603 MHz (10 cores),4603.0,10,macOS,,4287,17863,/v6/cpu/14661383,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4287,17902,/v6/cpu/14616292,v6
"Oct 22, 2025 jdfalk03","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,jdfalk03,4287,17505,/v6/cpu/14608573,v6
"Oct 22, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4287,17936,/v6/cpu/14601887,v6
"Nov 03, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4286,17887,/v6/cpu/14826265,v6
"Oct 29, 2025 miguelsan22","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,miguelsan22,4286,17867,/v6/cpu/14734241,v6
"Oct 26, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4286,17287,/v6/cpu/14674054,v6
"Oct 21, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4286,17849,/v6/cpu/14583372,v6
"Oct 21, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4286,17761,/v6/cpu/14579243,v6
"Nov 03, 2025","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,,4285,17952,/v6/cpu/14815073,v6
"Oct 26, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4285,17046,/v6/cpu/14675814,v6
"Oct 22, 2025 SgtCreepy","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,SgtCreepy,4285,17481,/v6/cpu/14607111,v6
"Apr 17, 2024 oc_donz1ral",ASUS System Product Name,Intel Core i7-14700K 3400 MHz (20 cores),3400.0,20,Windows,oc_donz1ral,4285,29755,/v6/cpu/5750315,v6
"Nov 05, 2025 Shyne786","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,Shyne786,4284,17752,/v6/cpu/14872432,v6
"Nov 03, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4284,17888,/v6/cpu/14822695,v6
"Nov 01, 2025 bret60","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,bret60,4284,17874,/v6/cpu/14795829,v6
"Oct 30, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4284,17732,/v6/cpu/14741058,v6
"Oct 27, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4284,17859,/v6/cpu/14692957,v6
"Oct 22, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4284,17925,/v6/cpu/14602702,v6
"Oct 21, 2025","Mac17,2",Apple M5 4599 MHz (10 cores),4599.0,10,macOS,,4284,17824,/v6/cpu/14588732,v6
"Nov 06, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4283,17939,/v6/cpu/14886436,v6
"Nov 04, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4283,17706,/v6/cpu/14845239,v6
"Oct 29, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4283,17945,/v6/cpu/14728335,v6
"Oct 28, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4283,17943,/v6/cpu/14717444,v6
"Oct 28, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4283,17780,/v6/cpu/14712355,v6
"Oct 27, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4283,17703,/v6/cpu/14698621,v6
"Oct 19, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4283,17871,/v6/cpu/14540383,v6
"Nov 06, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4282,17906,/v6/cpu/14878350,v6
"Oct 28, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4282,17505,/v6/cpu/14718439,v6
"Oct 26, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4282,17932,/v6/cpu/14669922,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4282,17744,/v6/cpu/14626935,v6
"Nov 03, 2025","Mac17,2",Apple M5 4601 MHz (10 cores),4601.0,10,macOS,,4281,17784,/v6/cpu/14828571,v6
"Nov 02, 2025 kentdg","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,kentdg,4281,17758,/v6/cpu/14800527,v6
"Nov 01, 2025","Mac17,2",Apple M5 4603 MHz (10 cores),4603.0,10,macOS,,4281,17424,/v6/cpu/14795778,v6
"Oct 25, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4281,17841,/v6/cpu/14667173,v6
"Oct 25, 2025 jakealstad","Mac17,2",Apple M5 4605 MHz (10 cores),4605.0,10,macOS,jakealstad,4281,17784,/v6/cpu/14664966,v6
"Oct 29, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4280,17828,/v6/cpu/14734755,v6
"Oct 28, 2025","Mac17,2",Apple M5 4602 MHz (10 cores),4602.0,10,macOS,,4280,17591,/v6/cpu/14704026,v6
"Oct 27, 2025 hadleydb","Mac17,2",Apple M5 4228 MHz (10 cores),4228.0,10,macOS,hadleydb,4280,17818,/v6/cpu/14687217,v6
"Oct 26, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4280,17678,/v6/cpu/14681856,v6
"Oct 22, 2025 bigblockofcheese","Nick's MacBook Pro (14-inch Oct 2025, M5), Tahoe 26.0.1",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,bigblockofcheese,4280,17910,/v6/cpu/14609378,v6
"Oct 18, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4280,17886,/v6/cpu/14515471,v6
"Nov 05, 2025","Mac17,2",Apple M5 4589 MHz (10 cores),4589.0,10,macOS,,4279,17705,/v6/cpu/14873462,v6
"Oct 25, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4279,17866,/v6/cpu/14649089,v6
